1	0.00000	1.00000	-5.00000	3.00000	0.50000	1.17500	0.36898	1.00000	
2	0.00000	0.50000	-5.00000	1.17500	0.25000	-1.27500	0.31551	1.00000	
3	0.25000	0.50000	-1.27500	1.17500	0.37500	0.09766	0.02674	0.33333	
4	0.25000	0.37500	-1.27500	0.09766	0.31250	-0.55029	0.14439	0.20000	
5	0.31250	0.37500	-0.55029	0.09766	0.34375	-0.21691	0.05882	0.09091	
6	0.34375	0.37500	-0.21691	0.09766	0.35938	-0.05730	0.01604	0.04348	
7	0.35938	0.37500	-0.05730	0.09766	0.36719	0.02076	0.00535	0.02128	
8	0.35938	0.36719	-0.05730	0.02076	0.36328	-0.01812	0.00535	0.01075	
9	0.36328	0.36719	-0.01812	0.02076	0.36523	0.00136	0.00000	0.00535	
