Bisections	True	Error
1	0.009900990099009901	0.04
2	0.009900990099009901	0.0196078431372549
3	0.0	0.009900990099009901

Falsi	True	Error
1	0.0013676486766049678	1.0
2	0.0	0.0013676486766049678

NewtonRaphson	True	Error
1	0.0	0.0010630040227030148

Secant	True	Error
1	0.0013676486766023832	0.05374420583485792
2	0.0	0.0013676486766023832

ModSecant	True	Error
1	0.0010263577276822821	0.027638218655178688
2	0.0	0.0010263577276822821

